"Name","Join","Date","Mode"
"Shrin","09:41:00","2017.11.16","join"
"Shrin","09:41:00","2017.11.16","join"
"Fearwardin","09:41:27","2017.11.16","join"
"Falassion","09:41:52","2017.11.16","join"
"Falassion","09:41:52","2017.11.16","join"
"Zendaril","09:41:52","2017.11.16","join"
"Zendaril","09:41:52","2017.11.16","join"
"Nite","09:42:07","2017.11.16","join"
"Nite","09:42:07","2017.11.16","join"
"Gnozina","09:45:33","2017.11.16","join"
"Gnozina","09:45:33","2017.11.16","join"
"Sodanickel","09:45:58","2017.11.16","join"
"Sodanickel","09:45:58","2017.11.16","join"
"Drowranger","09:46:02","2017.11.16","join"
"Drowranger","09:46:02","2017.11.16","join"
"Themayor","09:47:23","2017.11.16","join"
"Drowranger","09:47:23","2017.11.16","join"
"Valknut","09:48:47","2017.11.16","join"
"Themayor","09:48:47","2017.11.16","join"
"Stealthunt","09:48:47","2017.11.16","join"
"Valknut","09:48:47","2017.11.16","join"
"Constantlee","09:49:57","2017.11.16","join"
"Constantlee","09:49:57","2017.11.16","join"
"Jimbaws","09:51:28","2017.11.16","join"
"Jimbaws","09:51:28","2017.11.16","join"
"Hupiukko","09:53:16","2017.11.16","join"
"Hupiukko","09:53:16","2017.11.16","join"
"Chuckpants","09:55:08","2017.11.16","join"
"Chuckpants","09:55:08","2017.11.16","join"
"Nite","09:55:20","2017.11.16","join"
"Sesek","09:56:12","2017.11.16","join"
"Sesek","09:56:12","2017.11.16","join"
"Remeraz","10:00:30","2017.11.16","join"
"Naraak","10:02:50","2017.11.16","join"
"Naraak","10:02:50","2017.11.16","join"
"Zendaril","10:03:12","2017.11.16","join"
"Magisly","10:04:02","2017.11.16","join"
"Magisly","10:04:02","2017.11.16","join"
"Sesek","10:05:21","2017.11.16","join"
"Nzo","10:05:51","2017.11.16","join"
"Nzo","10:05:51","2017.11.16","join"
"Themayor","10:05:51","2017.11.16","join"
"Naraak","10:08:11","2017.11.16","join"
"Sesek","10:08:36","2017.11.16","join"
"Nite","10:09:13","2017.11.16","join"
"Zombius","10:09:17","2017.11.16","join"
"Zombius","10:09:17","2017.11.16","join"
"Purplejunkie","10:10:01","2017.11.16","join"
"Purplejunkie","10:10:01","2017.11.16","join"
"Pyumanou","10:24:05","2017.11.16","join"
"Remeraz","10:24:05","2017.11.16","join"
"Rockafella","10:24:05","2017.11.16","join"
"Themayor","10:24:05","2017.11.16","join"
"Siilf","10:24:05","2017.11.16","join"
"Oldmansmegma","10:24:05","2017.11.16","join"
"Ivyfang","10:24:05","2017.11.16","join"
"Casablancas","10:24:05","2017.11.16","join"
"Noiry","10:24:05","2017.11.16","join"
"Daemontools","10:24:05","2017.11.16","join"
"Zendaril","10:24:05","2017.11.16","join"
"Sodanickel","10:24:05","2017.11.16","join"
"Valknut","10:24:05","2017.11.16","join"
"Constantlee","10:24:05","2017.11.16","join"
"Chuckpants","10:24:05","2017.11.16","join"
"Nzo","10:24:05","2017.11.16","join"
"Naraak","10:24:05","2017.11.16","join"
"Purplejunkie","10:24:05","2017.11.16","join"
"Grundig","10:24:05","2017.11.16","join"
"Tungsteno","10:24:05","2017.11.16","join"
"Saintgermain","10:24:05","2017.11.16","join"
"Rythym","10:24:05","2017.11.16","join"
"Mendacius","10:24:05","2017.11.16","join"
"Zaldre","10:24:05","2017.11.16","join"
"Pyumanou","10:24:52","2017.11.16","join"
"Remeraz","10:24:52","2017.11.16","join"
"Rockafella","10:24:52","2017.11.16","join"
"Themayor","10:24:52","2017.11.16","join"
"Stealthunt","10:24:52","2017.11.16","join"
"Siilf","10:24:52","2017.11.16","join"
"Oldmansmegma","10:24:52","2017.11.16","join"
"Ivyfang","10:24:52","2017.11.16","join"
"Casablancas","10:24:52","2017.11.16","join"
"Noiry","10:24:52","2017.11.16","join"
"Daemontools","10:24:52","2017.11.16","join"
"Zendaril","10:24:52","2017.11.16","join"
"Sodanickel","10:24:52","2017.11.16","join"
"Valknut","10:24:52","2017.11.16","join"
"Constantlee","10:24:52","2017.11.16","join"
"Chuckpants","10:24:52","2017.11.16","join"
"Nzo","10:24:52","2017.11.16","join"
"Purplejunkie","10:24:52","2017.11.16","join"
"Grundig","10:24:52","2017.11.16","join"
"Tungsteno","10:24:52","2017.11.16","join"
"Saintgermain","10:24:52","2017.11.16","join"
"Rythym","10:24:52","2017.11.16","join"
"Mendacius","10:24:52","2017.11.16","join"
"Zaldre","10:24:52","2017.11.16","join"
"Gnozina","10:26:17","2017.11.16","join"
"Drowranger","10:26:19","2017.11.16","join"
"Sesek","10:27:25","2017.11.16","join"
"Falassion","10:28:00","2017.11.16","join"
"Shrin","10:28:05","2017.11.16","join"
"Hupiukko","10:28:06","2017.11.16","join"
"Nite","10:28:08","2017.11.16","join"
"Ivyfang","10:28:08","2017.11.16","join"
"Jimbaws","10:28:12","2017.11.16","join"
"Pyumanou","10:28:14","2017.11.16","join"
"Magisly","10:28:18","2017.11.16","join"
"Aiyda","10:28:20","2017.11.16","join"
"Illsmakyaded","10:28:45","2017.11.16","join"
"Naraak","10:28:56","2017.11.16","join"
"Naraak","10:28:56","2017.11.16","join"
"Pyumanou","10:32:04","2017.11.16","join"
"Remeraz","10:32:04","2017.11.16","join"
"Rockafella","10:32:04","2017.11.16","join"
"Themayor","10:32:04","2017.11.16","join"
"Stealthunt","10:32:04","2017.11.16","join"
"Illsmakyaded","10:32:04","2017.11.16","join"
"Siilf","10:32:04","2017.11.16","join"
"Oldmansmegma","10:32:04","2017.11.16","join"
"Ivyfang","10:32:04","2017.11.16","join"
"Aiyda","10:32:04","2017.11.16","join"
"Casablancas","10:32:04","2017.11.16","join"
"Noiry","10:32:04","2017.11.16","join"
"Daemontools","10:32:04","2017.11.16","join"
"Shrin","10:32:04","2017.11.16","join"
"Falassion","10:32:04","2017.11.16","join"
"Zendaril","10:32:04","2017.11.16","join"
"Nite","10:32:04","2017.11.16","join"
"Gnozina","10:32:04","2017.11.16","join"
"Sodanickel","10:32:04","2017.11.16","join"
"Drowranger","10:32:04","2017.11.16","join"
"Valknut","10:32:04","2017.11.16","join"
"Constantlee","10:32:04","2017.11.16","join"
"Jimbaws","10:32:04","2017.11.16","join"
"Hupiukko","10:32:04","2017.11.16","join"
"Chuckpants","10:32:04","2017.11.16","join"
"Sesek","10:32:04","2017.11.16","join"
"Magisly","10:32:04","2017.11.16","join"
"Nzo","10:32:04","2017.11.16","join"
"Purplejunkie","10:32:04","2017.11.16","join"
"Grundig","10:32:04","2017.11.16","join"
"Tungsteno","10:32:04","2017.11.16","join"
"Saintgermain","10:32:04","2017.11.16","join"
"Rythym","10:32:04","2017.11.16","join"
"Mendacius","10:32:04","2017.11.16","join"
"Zaldre","10:32:04","2017.11.16","join"
"Zendaril","10:37:59","2017.11.16","join"
"Rockafella","10:38:26","2017.11.16","join"
"Nzo","10:40:24","2017.11.16","join"
"Yippi","10:45:16","2017.11.16","join"
"Yippi","10:45:16","2017.11.16","join"
"Fleinders","11:26:17","2017.11.16","join"
"Fleinders","11:26:17","2017.11.16","join"
"Casablancas","11:38:36","2017.11.16","join"
"Stealthunt","12:34:31","2017.11.16","join"
"Siilf","12:34:31","2017.11.16","join"
"Shrin","12:34:31","2017.11.16","join"
"Jimbaws","12:34:31","2017.11.16","join"
"Tungsteno","12:34:31","2017.11.16","join"
"Rythym","12:34:31","2017.11.16","join"
"Zaldre","12:34:31","2017.11.16","join"
"Ivyfang","12:34:31","2017.11.16","join"
"Themayor","12:34:31","2017.11.16","join"
"Saintgermain","12:34:32","2017.11.16","join"
"Sodanickel","12:34:32","2017.11.16","join"
"Sesek","12:34:32","2017.11.16","join"
"Casablancas","12:34:33","2017.11.16","join"
"Mendacius","12:34:34","2017.11.16","join"
"Nite","12:34:38","2017.11.16","join"
"Aiyda","12:34:40","2017.11.16","join"
"Valknut","12:34:40","2017.11.16","join"
"Purplejunkie","12:34:41","2017.11.16","join"
"Rockafella","12:34:41","2017.11.16","join"
"Pyumanou","12:34:42","2017.11.16","join"
"Nzo","12:34:43","2017.11.16","join"
"Zendaril","12:34:44","2017.11.16","join"
"Yippi","12:34:47","2017.11.16","join"
"Remeraz","12:34:51","2017.11.16","join"
"Grundig","12:34:52","2017.11.16","join"
"Daemontools","12:34:55","2017.11.16","join"
"Illsmakyaded","12:34:59","2017.11.16","join"
"Gnozina","12:35:01","2017.11.16","join"
"Fleinders","12:35:04","2017.11.16","join"
"Oldmansmegma","12:35:05","2017.11.16","join"
"Falassion","12:35:18","2017.11.16","join"
"Drowranger","12:35:21","2017.11.16","join"
"Magisly","12:35:54","2017.11.16","join"
"Chuckpants","12:36:29","2017.11.16","join"
"Hupiukko","12:36:44","2017.11.16","join"
"Noiry","12:37:23","2017.11.16","join"
"Pumbah","12:57:50","2017.11.16","join"
"Pumbah","12:57:50","2017.11.16","join"
"Aidda","12:58:07","2017.11.16","join"
"Aidda","12:58:07","2017.11.16","join"
"Unknown","12:59:28","2017.11.16","join"
"Unknown","12:59:28","2017.11.16","join"
"Pyumanou","12:59:29","2017.11.16","join"
"Remeraz","12:59:29","2017.11.16","join"
"Rockafella","12:59:29","2017.11.16","join"
"Themayor","12:59:29","2017.11.16","join"
"Stealthunt","12:59:29","2017.11.16","join"
"Illsmakyaded","12:59:29","2017.11.16","join"
"Siilf","12:59:29","2017.11.16","join"
"Oldmansmegma","12:59:29","2017.11.16","join"
"Ivyfang","12:59:29","2017.11.16","join"
"Casablancas","12:59:29","2017.11.16","join"
"Noiry","12:59:29","2017.11.16","join"
"Daemontools","12:59:29","2017.11.16","join"
"Falassion","12:59:29","2017.11.16","join"
"Zendaril","12:59:29","2017.11.16","join"
"Nite","12:59:29","2017.11.16","join"
"Gnozina","12:59:29","2017.11.16","join"
"Valknut","12:59:29","2017.11.16","join"
"Jimbaws","12:59:29","2017.11.16","join"
"Hupiukko","12:59:29","2017.11.16","join"
"Chuckpants","12:59:29","2017.11.16","join"
"Sesek","12:59:29","2017.11.16","join"
"Magisly","12:59:29","2017.11.16","join"
"Nzo","12:59:29","2017.11.16","join"
"Purplejunkie","12:59:29","2017.11.16","join"
"Grundig","12:59:29","2017.11.16","join"
"Tungsteno","12:59:29","2017.11.16","join"
"Saintgermain","12:59:29","2017.11.16","join"
"Rythym","12:59:29","2017.11.16","join"
"Mendacius","12:59:29","2017.11.16","join"
"Yippi","12:59:29","2017.11.16","join"
"Fleinders","12:59:29","2017.11.16","join"
"Pumbah","12:59:29","2017.11.16","join"
"Aidda","12:59:29","2017.11.16","join"
"Zaldre","12:59:29","2017.11.16","join"
"Raitr","12:59:31","2017.11.16","join"
"Raitr","12:59:31","2017.11.16","join"
"Daemontools","09:43:23","2017.11.12","join"
"Rockafella","09:43:23","2017.11.12","join"
"Yippi","09:43:23","2017.11.12","join"
"Veramal","09:43:23","2017.11.12","join"
"Ivyfang","09:43:23","2017.11.12","join"
"Stealthunt","09:43:23","2017.11.12","join"
"Zaldre","09:43:23","2017.11.12","join"
"Daemontools","09:43:23","2017.11.12","join"
"Rockafella","09:43:23","2017.11.12","join"
"Yippi","09:43:23","2017.11.12","join"
"Veramal","09:43:23","2017.11.12","join"
"Ivyfang","09:43:23","2017.11.12","join"
"Stealthunt","09:43:23","2017.11.12","join"
"Zaldre","09:43:23","2017.11.12","join"
"Themayor","09:43:24","2017.11.12","join"
"Themayor","09:43:24","2017.11.12","join"
"Pyumanou","09:43:33","2017.11.12","join"
"Pyumanou","09:43:33","2017.11.12","join"
"Nite","09:43:34","2017.11.12","join"
"Nite","09:43:34","2017.11.12","join"
"Helitheus","09:43:40","2017.11.12","join"
"Helitheus","09:43:40","2017.11.12","join"
"Siilf","09:43:57","2017.11.12","join"
"Siilf","09:43:57","2017.11.12","join"
"Gnozina","09:46:10","2017.11.12","join"
"Gnozina","09:46:10","2017.11.12","join"
"Illsmakyaded","09:46:12","2017.11.12","join"
"Illsmakyaded","09:46:12","2017.11.12","join"
"Noiry","09:46:23","2017.11.12","join"
"Noiry","09:46:23","2017.11.12","join"
"Sesek","09:49:23","2017.11.12","join"
"Sesek","09:49:23","2017.11.12","join"
"Fleinders","09:52:17","2017.11.12","join"
"Fleinders","09:52:17","2017.11.12","join"
"Rockafella","09:53:00","2017.11.12","join"
"Illsmakyaded","09:53:38","2017.11.12","join"
"Illsmakyaded","09:53:38","2017.11.12","join"
"Rockafella","09:54:05","2017.11.12","join"
"Sodanickel","09:54:08","2017.11.12","join"
"Sodanickel","09:54:08","2017.11.12","join"
"Ensyo","09:55:13","2017.11.12","join"
"Ensyo","09:55:13","2017.11.12","join"
"Pyumanou","09:56:44","2017.11.12","join"
"Saintgermain","09:57:14","2017.11.12","join"
"Saintgermain","09:57:14","2017.11.12","join"
"Mendacius","09:57:27","2017.11.12","join"
"Mendacius","09:57:27","2017.11.12","join"
"Drowranger","09:59:31","2017.11.12","join"
"Drowranger","09:59:31","2017.11.12","join"
"Daemontools","10:00:41","2017.11.12","join"
"Frapinta","10:01:02","2017.11.12","join"
"Frapinta","10:01:02","2017.11.12","join"
"Stealthunt","10:01:49","2017.11.12","join"
"Rockafella","10:02:28","2017.11.12","join"
"Zendaril","10:02:37","2017.11.12","join"
"Zendaril","10:02:37","2017.11.12","join"
"Ivyfang","10:02:39","2017.11.12","join"
"Gnozina","10:02:41","2017.11.12","join"
"Rockafella","10:03:53","2017.11.12","join"
"Chuckpants","10:04:58","2017.11.12","join"
"Chuckpants","10:04:58","2017.11.12","join"
"Gaff","10:05:07","2017.11.12","join"
"Gaff","10:05:07","2017.11.12","join"
"Yippi","10:07:14","2017.11.12","join"
"Jimbaws","10:07:35","2017.11.12","join"
"Jimbaws","10:07:35","2017.11.12","join"
"Remeraz","10:09:34","2017.11.12","join"
"Remeraz","10:09:34","2017.11.12","join"
"Gaff","10:11:00","2017.11.12","join"
"Saintgermain","10:11:48","2017.11.12","join"
"Jimbaws","10:18:00","2017.11.12","join"
"Frapinta","10:18:54","2017.11.12","join"
"Gnozina","10:18:54","2017.11.12","join"
"Frapinta","10:18:54","2017.11.12","join"
"Casablancas","10:19:18","2017.11.12","join"
"Casablancas","10:19:18","2017.11.12","join"
"Yippi","10:19:28","2017.11.12","join"
"Amdog","10:20:20","2017.11.12","join"
"Amdog","10:20:20","2017.11.12","join"
"Pyumanou","10:21:36","2017.11.12","join"
"Rockafella","10:21:49","2017.11.12","join"
"Themayor","10:21:52","2017.11.12","join"
"Ivyfang","10:22:07","2017.11.12","join"
"Pyumanou","10:23:10","2017.11.12","join"
"Nzo","10:24:41","2017.11.12","join"
"Chuckpants","10:24:41","2017.11.12","join"
"Nzo","10:24:41","2017.11.12","join"
"Illsmakyaded","10:25:09","2017.11.12","join"
"Rockafella","10:26:57","2017.11.12","join"
"Nite","10:27:22","2017.11.12","join"
"Stealthunt","10:27:23","2017.11.12","join"
"Gnozina","10:27:26","2017.11.12","join"
"Yippi","10:27:37","2017.11.12","join"
"Sesek","10:27:58","2017.11.12","join"
"Tungsteno","10:28:43","2017.11.12","join"
"Tungsteno","10:28:43","2017.11.12","join"
"Ivyfang","10:30:36","2017.11.12","join"
"Nzo","10:30:44","2017.11.12","join"
"Zendaril","10:31:17","2017.11.12","join"
"Magisly","10:39:14","2017.11.12","join"
"Magisly","10:39:14","2017.11.12","join"
"Falassion","10:57:30","2017.11.12","join"
"Falassion","10:57:30","2017.11.12","join"
"Falassion","11:04:49","2017.11.12","join"
"Gafftard","11:26:39","2017.11.12","join"
"Gafftard","11:26:39","2017.11.12","join"
"Aidda","11:36:33","2017.11.12","join"
"Aidda","11:36:33","2017.11.12","join"
"Gafftard","11:57:34","2017.11.12","join"
"Gafftard","11:57:34","2017.11.12","join"
"Gaff","11:58:58","2017.11.12","join"
"Thellazar","12:12:42","2017.11.12","join"
"Sesek","12:12:42","2017.11.12","join"
"Thellazar","12:12:42","2017.11.12","join"
"Megrith","12:13:49","2017.11.12","join"
"Megrith","12:13:49","2017.11.12","join"
"Razli","12:13:59","2017.11.12","join"
"Razli","12:13:59","2017.11.12","join"
"Wild","12:14:23","2017.11.12","join"
"Yippi","12:14:23","2017.11.12","join"
"Wild","12:14:23","2017.11.12","join"
"Aiyda","12:16:36","2017.11.12","join"
"Aiyda","12:16:36","2017.11.12","join"
"Sagittaria","12:17:21","2017.11.12","join"
"Sagittaria","12:17:21","2017.11.12","join"
"Carisse","12:17:27","2017.11.12","join"
"Carisse","12:17:27","2017.11.12","join"
"Yahooer","12:17:56","2017.11.12","join"
"Yahooer","12:17:56","2017.11.12","join"
"Mobius","12:19:29","2017.11.12","join"
"Mobius","12:19:29","2017.11.12","join"
"Lesstorr","12:22:29","2017.11.12","join"
"Lesstorr","12:22:29","2017.11.12","join"
"Stealthunt","12:23:19","2017.11.12","join"
"Wild","12:24:26","2017.11.12","join"
"Tungsteno","12:41:38","2017.11.12","join"
"Stealthunt","12:46:23","2017.11.12","join"
"Illsmakyaded","12:46:23","2017.11.12","join"
"Jimbaws","12:46:23","2017.11.12","join"
"Tungsteno","12:46:23","2017.11.12","join"
"Magisly","12:46:23","2017.11.12","join"
"Thellazar","12:46:23","2017.11.12","join"
"Megrith","12:46:23","2017.11.12","join"
"Razli","12:46:23","2017.11.12","join"
"Sagittaria","12:46:23","2017.11.12","join"
"Carisse","12:46:23","2017.11.12","join"
"Yahooer","12:46:23","2017.11.12","join"
"Zaldre","12:46:23","2017.11.12","join"
"Sodanickel","12:46:23","2017.11.12","join"
"Themayor","12:46:23","2017.11.12","join"
"Nite","12:46:26","2017.11.12","join"
"Ivyfang","12:46:26","2017.11.12","join"
"Remeraz","12:46:30","2017.11.12","join"
"Fleinders","12:46:30","2017.11.12","join"
"Yippi","12:46:31","2017.11.12","join"
"Sesek","12:46:31","2017.11.12","join"
"Noiry","12:46:32","2017.11.12","join"
"Daemontools","12:46:34","2017.11.12","join"
"Rockafella","12:46:35","2017.11.12","join"
"Pyumanou","12:46:44","2017.11.12","join"
"Casablancas","12:46:44","2017.11.12","join"
"Aiyda","12:46:47","2017.11.12","join"
"Siilf","12:46:51","2017.11.12","join"
"Nzo","12:46:53","2017.11.12","join"
"Mobius","12:47:01","2017.11.12","join"
"Zendaril","12:47:04","2017.11.12","join"
"Wild","12:47:04","2017.11.12","join"
"Gnozina","12:47:05","2017.11.12","join"
"Lesstorr","12:47:15","2017.11.12","join"
"Amdog","12:47:25","2017.11.12","join"
"Drowranger","12:47:27","2017.11.12","join"
"Chuckpants","12:47:28","2017.11.12","join"
"Falassion","12:47:29","2017.11.12","join"
"Gaff","12:49:10","2017.11.12","join"
"Saintgermain","12:50:22","2017.11.12","join"
"Nite","13:10:19","2017.11.12","join"
"Nzo","13:10:52","2017.11.12","join"
"Aidda","13:11:26","2017.11.12","join"
"Aidda","13:11:26","2017.11.12","join"
"Gnozina","13:11:52","2017.11.12","join"
"Ivyfang","13:42:14","2017.11.12","join"
"Themayor","13:42:25","2017.11.12","join"
"Siilf","13:42:25","2017.11.12","join"
"Sodanickel","13:43:23","2017.11.12","join"
"Zaldre","08:56:02","2017.11.13","join"
"Sodanickel","09:50:32","2017.11.10","join"
"Zaldre","09:50:32","2017.11.10","join"
"Sodanickel","09:50:32","2017.11.10","join"
"Zaldre","09:50:32","2017.11.10","join"
"Daemontools","09:50:34","2017.11.10","join"
"Daemontools","09:50:34","2017.11.10","join"
"Daemontools","09:51:40","2017.11.10","join"
"Sodanickel","11:03:34","2017.11.10","join"
"Zaldre","11:03:34","2017.11.10","join"
"Jimbaws","11:58:51","2017.10.24","join"
"Oldmansmegma","11:58:51","2017.10.24","join"
"Daemontools","11:58:51","2017.10.24","join"
"Aidda","11:58:51","2017.10.24","join"
"Zaldre","11:58:51","2017.10.24","join"
"Amdoll","11:58:56","2017.10.24","join"
"Devoursoul","11:59:10","2017.10.24","join"
"Alexzhu","11:59:23","2017.10.24","join"
"Sesek","11:59:41","2017.10.24","join"
"Ayrthane","12:00:10","2017.10.24","join"
"Devoursoul","12:04:10","2017.10.24","join"
"Jimbaws","12:04:56","2017.10.24","join"
"Devoursoul","12:04:56","2017.10.24","join"
"Aidda","12:54:09","2017.10.24","join"
"Devoursoul","12:54:09","2017.10.24","join"
"Oldmansmegma","12:54:16","2017.10.24","join"
"Aidda","11:37:12","2017.10.24","join"
"Jimbaws","11:37:12","2017.10.24","join"
"Oldmansmegma","11:37:12","2017.10.24","join"
"Zaldre","11:37:12","2017.10.24","join"
"Aidda","11:37:12","2017.10.24","join"
"Jimbaws","11:37:12","2017.10.24","join"
"Oldmansmegma","11:37:12","2017.10.24","join"
"Sesek","11:37:16","2017.10.24","join"
"Sesek","11:37:16","2017.10.24","join"
"Amdoll","11:44:35","2017.10.24","join"
"Amdoll","11:44:35","2017.10.24","join"
"Devoursoul","11:46:26","2017.10.24","join"
"Devoursoul","11:46:26","2017.10.24","join"
"Alexzhu","11:49:33","2017.10.24","join"
"Alexzhu","11:49:33","2017.10.24","join"
"Donkeyballs","11:50:08","2017.10.24","join"
"Donkeyballs","11:50:08","2017.10.24","join"
"Ayrthane","11:53:47","2017.10.24","join"
"Ayrthane","11:53:47","2017.10.24","join"
"Daemontools","11:54:56","2017.10.24","join"
"Daemontools","11:54:56","2017.10.24","join"
"Universal","11:35:47","2017.10.24","join"
"Rageskitz","11:35:47","2017.10.24","join"
"Gehere","11:35:47","2017.10.24","join"
"Powerfull","11:35:47","2017.10.24","join"
"Intreppid","11:35:47","2017.10.24","join"
"Vanilje","11:35:47","2017.10.24","join"
"Houpz","11:35:47","2017.10.24","join"
"Ssumhow","11:35:47","2017.10.24","join"
"Luckyjo","11:35:47","2017.10.24","join"
"Pennanen","11:35:47","2017.10.24","join"
"Zaldre","11:35:47","2017.10.24","join"
"Universal","11:35:47","2017.10.24","join"
"Rageskitz","11:35:47","2017.10.24","join"
"Gehere","11:35:47","2017.10.24","join"
"Powerfull","11:35:47","2017.10.24","join"
"Intreppid","11:35:47","2017.10.24","join"
"Vanilje","11:35:47","2017.10.24","join"
"Houpz","11:35:47","2017.10.24","join"
"Ssumhow","11:35:47","2017.10.24","join"
"Luckyjo","11:35:47","2017.10.24","join"
"Pennanen","11:35:47","2017.10.24","join"
"Zaldre","11:35:47","2017.10.24","join"
"Smallbat","11:35:57","2017.10.24","join"
"Smallbat","11:35:57","2017.10.24","join"
"Siilf","12:10:28","2017.10.23","join"
"Amdoll","12:10:28","2017.10.23","join"
"Daemontools","12:10:28","2017.10.23","join"
"Illsmakyaded","12:10:28","2017.10.23","join"
"Zaldre","12:10:28","2017.10.23","join"
"Zendaril","12:10:32","2017.10.23","join"
"Powerfull","12:10:38","2017.10.23","join"
"Intreppid","12:10:42","2017.10.23","join"
"Donkeyballs","12:10:48","2017.10.23","join"
"Powerfull","12:10:48","2017.10.23","join"
"Donkeyballs","12:11:43","2017.10.23","join"
"Biribiri","12:11:57","2017.10.23","join"
"Amdoll","12:07:04","2017.10.23","join"
"Illsmakyaded","12:07:04","2017.10.23","join"
"Daemontools","12:07:04","2017.10.23","join"
"Biribiri","12:07:04","2017.10.23","join"
"Powerfull","12:07:04","2017.10.23","join"
"Zendaril","12:07:04","2017.10.23","join"
"Donkeyballs","12:07:04","2017.10.23","join"
"Siilf","12:07:04","2017.10.23","join"
"Intreppid","12:07:04","2017.10.23","join"
"Jasontruewar","12:07:04","2017.10.23","join"
"Zaldre","12:07:04","2017.10.23","join"
"Amdoll","12:07:04","2017.10.23","join"
"Illsmakyaded","12:07:04","2017.10.23","join"
"Daemontools","12:07:04","2017.10.23","join"
"Biribiri","12:07:04","2017.10.23","join"
"Powerfull","12:07:04","2017.10.23","join"
"Zendaril","12:07:04","2017.10.23","join"
"Donkeyballs","12:07:04","2017.10.23","join"
"Siilf","12:07:04","2017.10.23","join"
"Intreppid","12:07:04","2017.10.23","join"
"Jasontruewar","12:07:04","2017.10.23","join"
"Zaldre","12:07:04","2017.10.23","join"
"Donkeyballs","12:08:20","2017.10.23","join"
"Falassion","11:25:43","2017.10.22","join"
"Stealthunt","11:25:43","2017.10.22","join"
"Rockafella","11:25:43","2017.10.22","join"
"Sesek","11:25:43","2017.10.22","join"
"Nite","11:25:43","2017.10.22","join"
"Pyumanou","11:25:43","2017.10.22","join"
"Saintgermain","11:25:43","2017.10.22","join"
"Shrin","11:25:43","2017.10.22","join"
"Gnozina","11:25:43","2017.10.22","join"
"Hehra","11:25:43","2017.10.22","join"
"Sodanickel","11:25:43","2017.10.22","join"
"Casablancas","11:25:43","2017.10.22","join"
"Naraak","11:25:43","2017.10.22","join"
"Daemontools","11:25:43","2017.10.22","join"
"Amdog","11:25:43","2017.10.22","join"
"Hupiukko","11:25:43","2017.10.22","join"
"Zendaril","11:25:43","2017.10.22","join"
"Drowranger","11:25:43","2017.10.22","join"
"Rorrz","11:25:43","2017.10.22","join"
"Chuckpants","11:25:43","2017.10.22","join"
"Rythym","11:25:43","2017.10.22","join"
"Valknut","11:25:43","2017.10.22","join"
"Glacialwrath","11:25:43","2017.10.22","join"
"Mendacius","11:25:43","2017.10.22","join"
"Ivyfang","11:25:43","2017.10.22","join"
"Nzo","11:25:43","2017.10.22","join"
"Siilf","11:25:43","2017.10.22","join"
"Fleinders","11:25:43","2017.10.22","join"
"Zombius","11:25:43","2017.10.22","join"
"Zaldre","11:25:43","2017.10.22","join"
"Saintgermain","11:25:43","2017.10.22","join"
"Gnozina","11:25:43","2017.10.22","join"
"Hehra","11:25:43","2017.10.22","join"
"Naraak","11:25:43","2017.10.22","join"
"Daemontools","11:25:43","2017.10.22","join"
"Rorrz","11:25:43","2017.10.22","join"
"Chuckpants","11:25:43","2017.10.22","join"
"Rythym","11:25:43","2017.10.22","join"
"Valknut","11:25:43","2017.10.22","join"
"Glacialwrath","11:25:43","2017.10.22","join"
"Mendacius","11:25:43","2017.10.22","join"
"Nzo","11:25:43","2017.10.22","join"
"Siilf","11:25:43","2017.10.22","join"
"Fleinders","11:25:43","2017.10.22","join"
"Zombius","11:25:43","2017.10.22","join"
"Zaldre","11:25:43","2017.10.22","join"
"Ivyfang","11:25:48","2017.10.22","join"
"Rockafella","11:25:51","2017.10.22","join"
"Hupiukko","11:26:28","2017.10.22","join"
"Sesek","11:26:45","2017.10.22","join"
"Healsumaybe","11:27:45","2017.10.22","join"
"Healsumaybe","11:27:45","2017.10.22","join"
"Nite","11:27:59","2017.10.22","join"
"Casablancas","11:28:13","2017.10.22","join"
"Healsumaybe","11:28:13","2017.10.22","join"
"Stealthunt","11:29:30","2017.10.22","join"
"Zendaril","11:29:32","2017.10.22","join"
"Sesek","11:29:37","2017.10.22","join"
"Sodanickel","11:29:45","2017.10.22","join"
"Amdog","11:30:03","2017.10.22","join"
"Ivyfang","11:30:48","2017.10.22","join"
"Falassion","11:31:02","2017.10.22","join"
"Shrin","11:31:06","2017.10.22","join"
"Pyumanou","11:31:34","2017.10.22","join"
"Remeraz","11:32:20","2017.10.22","join"
"Remeraz","11:32:20","2017.10.22","join"
"Aidda","11:42:46","2017.10.22","join"
"Aidda","11:42:46","2017.10.22","join"
"Tino","13:22:45","2017.10.22","join"
"Tino","13:22:45","2017.10.22","join"
"Illsmakyaded","13:23:33","2017.10.22","join"
"Casablancas","13:23:33","2017.10.22","join"
"Illsmakyaded","13:23:33","2017.10.22","join"
"Verus","13:24:02","2017.10.22","join"
"Verus","13:24:02","2017.10.22","join"
"Pumbah","13:28:08","2017.10.22","join"
"Pumbah","13:28:08","2017.10.22","join"
"Evonar","13:30:42","2017.10.22","join"
"Evonar","13:30:42","2017.10.22","join"
"Harsh","13:31:00","2017.10.22","join"
"Harsh","13:31:00","2017.10.22","join"
"Chuckpants","14:00:53","2017.10.22","join"
"Illsmakyaded","14:01:33","2017.10.22","join"
"Evonar","14:01:38","2017.10.22","join"
